ori_ingredient_id,ori_ingredient_name,nor_ingredient_name,ins_time,upd_time,normalize_status
10987,穀類脆片,穀物,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10988,熟甜蝦,蝦,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10989,紅黃甜椒片,甜椒,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10990,梅林黑椒醬,食用油,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10991,馬茲瑞拉起司,起司,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10992,藍莓優格,牛奶,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10993,芥末芝麻醬,食用油,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10994,豬排香醋,米,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10995,素食火鍋高湯粉,小麥,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10996,青紅椒火腿片,豬肉,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10997,蒜蓉蔥油膏,食用油,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10998,烏來珠蔥,青蔥,2025-11-29 11:55:25,2025-11-29 11:55:25,done
10999,褐皮馬鈴薯,馬鈴薯,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11000,白芝麻油,食用油,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11001,冷麵醬汁,食用油,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11002,韓式柚子茶,柚子,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11003,烤熟松子,松子,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11004,肝醬,豬肉,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11005,煮熟蝴蝶麵,小麥,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11006,軟質水果餡,水果,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11007,紫山藥,山藥,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11008,杏仁米,杏仁,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11009,香麻辣醬,食用油,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11010,泡發鴨掌,鴨肉,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11011,菱角,菱角,2025-11-29 11:55:25,2025-11-29 11:55:25,done
11012,三角豆干,黃豆,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11013,味噌拌炒醬,食用油,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11014,新鮮蓮子,蓮子,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11015,碎巧克力,牛奶,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11016,培根絲,豬肉,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11017,嫩薑片,薑,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11018,豬小腸,豬肉,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11019,熟香蕉,香蕉,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11020,紅豆粒泥,紅豆,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11021,貳砂,糖,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11022,酸梅汁,梅子,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11023,紅茶茶包,茶葉,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11024,五榖米,穀物,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11025,薑末a,薑,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11026,薑末b,薑,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11027,素肉皮絲,黃豆,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11028,水a,水,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11029,水b,水,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11030,桂竹葉,竹葉,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11031,麻竹葉,竹葉,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11032,綠金針,金針,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11033,橙醋汁,柳橙,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11034,熱無糖肉桂茶,茶葉,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11036,脆筍,筍,2025-11-29 11:55:26,2025-11-29 11:55:26,done
11037,青蔥花,青蔥,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11038,快速酵母,酵母,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11039,蘋果汁,蘋果,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11040,冰棒模型,模型,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11041,小方豆干,大豆,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11042,大豆沙拉油,食用油,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11043,蕃茄油醋醬,食用油,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11045,洛神茶,洛神,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11047,白花菜,白花菜,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11048,蕃茄高湯,蕃茄,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11049,乾燥巴西里粉,巴西里,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11050,牛頭牌紅蔥肉燥,豬肉,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11051,帶骨雞,雞肉,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11052,雞精,雞肉,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11055,石榴,石榴,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11056,香菇蒂,香菇,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11057,紅薏仁,薏仁,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11058,粗海鹽,海鹽,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11059,杏仁膏,杏仁,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11060,杏仁粉,杏仁,2025-11-29 11:55:27,2025-11-29 11:55:27,done
11063,水豆腐,大豆,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11064,自製沾醬,食用油,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11066,糕仔粉,米,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11067,韓式粉絲,地瓜粉,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11070,魚腥草,魚腥草,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11073,大蕃茄,蕃茄,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11075,酸黃瓜末,黃瓜,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11076,巴西里末,巴西里,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11077,米苔目,米,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11078,乾粉圓,樹薯粉,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11079,仙渣,仙渣,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11081,泡菜段,大白菜,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11082,在來米,米,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11083,奶油洋蔥醬,奶油,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11084,香葉,香葉,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11085,沙薑,沙薑,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11086,醬色,糖,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11089,阿摩尼亞,阿摩尼亞,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11090,泰式甜辣醬,辣椒,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11091,蒸籠,蒸籠,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11092,杏仁角,杏仁,2025-11-29 11:55:28,2025-11-29 11:55:28,done
11094,可樂,糖,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11095,珍珠薏仁,薏仁,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11096,義大利麵圓直麵,麵粉,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11097,章魚腳,章魚,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11098,土魠魚,魚肉,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11099,泰式酸甜辣醬,辣椒,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11100,鳩康地杏仁蛋糕體,蛋,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11101,原味奶油霜,奶油,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11102,甘拿許淋醬,牛奶,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11103,多多,牛奶,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11104,原味無糖優格,牛奶,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11105,蛋粉,蛋,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11106,新疆孜然粉,孜然,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11107,冷凍白飯,米,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11108,山藥泥,山藥,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11109,二節雞翅,雞肉,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11110,原味麻醬,芝麻,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11111,辣味麻醬,芝麻,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11112,醋味麻醬,芝麻,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11113,罐頭金珍菇,金針菇,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11114,罐頭金針菇湯汁,金針菇,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11115,牛梅花肉,牛肉,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11116,德式香腸,豬肉,2025-11-29 11:55:29,2025-11-29 11:55:29,done
11117,草莓醬,草莓,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11118,豬骨高湯,豬肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11119,蒜頭酥,食用油,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11120,鴨蛋,鴨蛋,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11121,蒜頭醋,蒜頭,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11122,羊排,羊肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11123,市售麻糬皮,米,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11124,絞肉末,豬肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11125,胡麻豆腐,豆腐,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11126,市售無籽黑棗梅,黑棗,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11127,里肌肉,豬肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11128,豬尾,豬肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11129,蒜香滷汁,豬肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11130,紅蘿蔔麵,小麥,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11131,BB辣椒醬,辣椒,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11132,桔醬,桔,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11133,優格乳,牛奶,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11134,帶殼蓮子,蓮子,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11135,細綠蘆筍,蘆筍,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11136,龍珠,烏賊,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11137,大紅袍辣椒,辣椒,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11138,大茴香,茴香,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11140,台式藥膳滷汁,豬肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11141,草莓夾心棉花糖,豬肉,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11142,乳酸菌粉,乳酸菌,2025-11-29 11:55:30,2025-11-29 11:55:30,done
11143,備長碳粉,炭,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11144,淋醬汁,食用油,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11145,綠色苦瓜,苦瓜,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11146,裙帶芽,裙帶芽,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11147,蒔蘿葉,蒔蘿,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11148,咖啡布丁餡,牛奶,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11149,酸奶,牛奶,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11150,軟性奶油,奶油,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11151,草莓果泥,草莓,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11152,藜麥,藜麥,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11153,鹽及黑胡椒,胡椒,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11154,松子仁,松子,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11155,冷凍青豆仁,豌豆,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11156,薄荷香蜜,蜂蜜,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11157,綠茶汁,茶葉,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11158,新鮮茶葉,茶葉,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11159,蛋糕粉,麵粉,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11160,熟麥片,麥片,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11161,熟意仁,意仁,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11162,菲力火鍋肉片,牛肉,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11163,山筒蒿,山筒蒿,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11164,安柏原味奶油乳酪,牛奶,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11165,檸檬皮碎,檸檬,2025-11-29 11:55:31,2025-11-29 11:55:31,done
11166,生花生仁,花生,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11167,腓利牛排,牛肉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11168,鵝肝醬,鵝肉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11169,綠椒丁,青椒,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11170,日式味噌醬,黃豆,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11171,印度茶葉,茶葉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11172,印度奶茶香料粉,牛奶,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11173,沙薑片,沙薑,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11174,老薑母塊,薑,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11175,芥末蕃茄醬,食用油,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11176,葡萄糖粉,葡萄糖,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11177,氨粉,氨粉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11178,溶化酥油,食用油,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11179,紅燒牛肉湯,牛肉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11180,昆布結,昆布,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11181,魚板絲,魚肉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11182,紅柿子,柿子,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11183,濕米粉,米,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11184,綜合彩椒,青椒,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11185,帶骨雞腿肉,雞肉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11186,辣椒圈,辣椒,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11187,牛肉醬汁,牛肉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11188,海島香鬆,魚肉,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11189,鳳梨酥,奶油,2025-11-29 11:55:32,2025-11-29 11:55:32,done
11190,蛋白粉,雞蛋,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11191,泰式酸辣醬,魚肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11192,烏龍麵條,麵粉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11193,豬五花絞肉,豬肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11194,雞胸(帶骨),雞肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11195,馬芬蛋糕預拌粉,麵粉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11196,膳魔師達人原味平底鍋,膳魔師達人原味平底鍋,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11197,起司炸雞粉,雞肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11198,紅蘿蔔花,紅蘿蔔,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11199,大蔥,大蔥,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11200,鳳爪,雞肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11201,鮸魚,鮸魚,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11202,鳳梨米醬,米,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11203,去骨仿土雞腿,雞肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11204,冷凍蔬菜,蔬菜,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11205,情人果,芒果,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11206,長豆乾,長豆,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11207,Cottage乳酪,起司,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11208,打發動物性鮮奶油,牛奶,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11209,可頌餅,奶油,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11210,馬鈴薯蛋沙拉,雞蛋,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11211,蘿蔓葉,蘿蔓葉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11212,筍干片,竹筍,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11213,肉雞腳,雞肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11214,去骨大里肌片,豬肉,2025-11-29 11:55:33,2025-11-29 11:55:33,done
11215,海苔芝麻肉鬆,豬肉,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11216,素鰻魚塊,大豆,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11217,紫蘇梅濃縮汁,梅子,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11218,萬能醬汁,食用油,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11219,青耆,青耆,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11220,蛋汁,雞蛋,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11221,雪碧汽水,糖,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11222,高麗菜葉片,高麗菜,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11223,甜橘,甜橘,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11224,去皮南瓜,南瓜,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11226,龍鳳果,火龍果,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11227,葡萄酒,葡萄,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11228,麥味噌,大豆,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11229,什錦火鍋料,豬肉,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11230,清湯底,豬肉,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11231,綿白糖,糖,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11232,熟筍丁,竹筍,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11233,脫脂奶粉,牛奶,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11234,粗白砂糖,糖,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11235,紫色高麗菜,高麗菜,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11236,豬後腿肉,豬肉,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11237,熟豬肉,豬肉,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11238,冬瓜塊,冬瓜,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11239,三角形玉米片,玉米,2025-11-29 11:55:34,2025-11-29 11:55:34,done
11241,黑橄欖,橄欖,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11243,紅麴汁,紅麴,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11244,帕瑪森乳酪絲,乳酪,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11245,鮪魚焗乳酪麵卷調味汁,鮪魚,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11246,帕馬乳酪粉,乳酪,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11247,辣椒醋,辣椒,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11248,安柏特濃起司絲,起司,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11249,青豆莢,青豆,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11250,比亞尼咖哩粉,咖哩粉,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11251,榛果TP,榛果,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11252,酪梨泥,酪梨,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11253,蟹肉蕈菇湯汁,蟹肉,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11254,雲南香酸辣醬,酸辣醬,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11255,複合中藥材,中藥材,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11256,虱目魚片,虱目魚,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11257,熟杏仁粉,杏仁,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11258,胡麻醬汁,胡麻,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11259,香辣醬,辣醬,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11260,五木拉麵純麵煮意(原味),麵,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11261,四季豆條,四季豆,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11262,紅辣椒條,辣椒,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11263,豆泡豆腐,豆腐,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11264,薑汁嫩肉醬,肉,2025-11-29 11:55:35,2025-11-29 11:55:35,done
11265,開陽(蝦米),蝦,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11266,蕎麥口味餅皮,蕎麥,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11267,安柏軟質原味起司,起司,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11268,去骨土雞腿,雞肉,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11269,罐頭原粒番茄丁,番茄,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11270,蒜泥白肉,豬肉,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11271,白色大豆干,豆干,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11272,紅莓果醬,紅莓,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11273,去皮A菜心,A菜,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11274,黃瓜片,黃瓜,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11275,熟麵條,麵粉,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11276,橘子皮,橘子,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11277,蘿蔔絲餡,蘿蔔,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11278,肥豬肉,豬肉,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11279,高湯底,豬肉,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11280,敲碎的熟核桃,核桃,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11281,韓國柚子茶,柚子,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11282,客家桔醬,桔,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11283,椰子汁,椰子,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11284,香吉士果汁,橘子,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11285,奇果果果汁,水果,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11286,重石,未知,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11287,桶筍絲,筍,2025-11-29 11:55:36,2025-11-29 11:55:36,done
11288,紫高麗,高麗菜,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11289,即食燕麥,燕麥,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11290,金華火腿,豬肉,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11291,馬友鹹魚,魚,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11292,融化的奶油,奶油,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11293,榛果粉,榛果,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11294,胚芽,麥,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11295,黑芝麻醬,芝麻,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11296,雪克杯,未知,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11297,鬆餅粉,麵粉,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11298,鯉魚,鯉魚,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11299,腐竹皮,黃豆,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11300,白里香,白里香,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11301,印尼ABC甜辣醬,辣椒,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11302,全麥麵包丁,小麥,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11303,義式沙拉醬,食用油,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11304,龍蝦棒,魚肉,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11305,黑輪條,魚肉,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11306,巧克力豆冰淇淋,牛奶,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11307,綠醃瓜,瓜,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11308,豬腳尖,豬肉,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11309,阿婆鐵蛋滷包,蛋,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11310,牛楠塊,牛肉,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11311,彩椒粒,甜椒,2025-11-29 11:55:37,2025-11-29 11:55:37,done
11312,法式粟子泥,栗子,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11313,煮熟五花肉,豬肉,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11314,新鮮酵母粉,酵母,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11315,白剌蝦,蝦,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11316,泡發蹄筋,豬肉,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11317,金勾蝦,蝦,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11318,中花枝,花枝,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11319,蛋鬆,蛋,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11320,味噌醃製小黃瓜,黃豆,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11321,鮮筍煮,竹筍,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11322,市售魚卵,魚卵,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11323,杏仁碎片,杏仁,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11324,芝麻五榖粉,穀物,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11325,搾菜,芥菜,2025-11-29 11:55:38,2025-11-29 11:55:38,done
11326,基礎絞肉餡,豬肉,2025-11-29 11:55:38,2025-11-29 11:55:38,done
